customer_id,email,signup_date,age,gender
C_100,b@mail.com,2023-01-02,25,F
C101,unknown,2023/01/31,25,M
C101,unknown,2022-08-21,,
C100,a@mail.com,2023/12/01,30,F
C101,a@mail.com,2023/11/25,,
C100,b@mail.com,2023/02/27,25,M
C101,a@mail.com,13/03/2022,,F
C100,b@mail.com,2022/11/16,,F
C_100,b@mail.com,2022-11-03,,
C101,a@mail.com,2023-07-21,,F
C101,b@mail.com,31/01/2022,25,
C100,a@mail.com,17/09/2022,30,M
C_100,unknown,2023-11-07,,F
C100,a@mail.com,20/10/2023,,F
C101,a@mail.com,2023-01-17,,M
C101,unknown,2023-11-26,25,M
C100,a@mail.com,2022/03/21,25,F
C100,a@mail.com,25/04/2022,30,M
C101,b@mail.com,2022/01/09,25,F
C101,unknown,2022-12-21,25,F
C101,a@mail.com,26/10/2022,30,M
C100,a@mail.com,06/11/2022,30,F
C_100,b@mail.com,05/05/2022,30,
C100,b@mail.com,2022-07-07,25,F
C_100,a@mail.com,2022/02/21,,
C101,a@mail.com,2022-05-10,30,M
C_100,unknown,2023-07-26,,F
C100,b@mail.com,09/04/2022,,
C100,b@mail.com,2022/06/28,30,M
C_100,b@mail.com,2023-05-09,,M
C101,b@mail.com,2022/07/21,,
C100,a@mail.com,2022-03-21,25,M
C101,b@mail.com,2022-02-17,30,
C100,unknown,2023-06-09,25,
C100,a@mail.com,2022-01-19,25,
C101,unknown,2023/10/13,30,F
C_100,unknown,2022-10-10,,
C_100,a@mail.com,2022/02/26,30,
C_100,unknown,2022/09/07,,M
C101,unknown,2023/08/30,,F
C101,a@mail.com,18/07/2023,,
C_100,b@mail.com,2023-03-10,30,F
C101,unknown,2022/11/02,25,M
C101,unknown,2023-03-14,,M
C101,a@mail.com,2023-11-03,30,M
C101,b@mail.com,2022/10/29,25,M
C100,unknown,2023/09/19,,
C101,a@mail.com,2023/06/29,25,
C100,b@mail.com,2023-09-29,30,M
C101,a@mail.com,2023/07/29,25,
C101,b@mail.com,17/04/2022,25,
C101,b@mail.com,11/03/2022,,F
C_100,b@mail.com,2022-09-25,,M
C_100,a@mail.com,2022/12/20,25,
C101,a@mail.com,2022-11-03,30,
C101,unknown,2022-06-21,30,
C_100,unknown,2022/07/07,25,F
C100,a@mail.com,2023/08/14,25,F
C101,b@mail.com,2023-05-17,30,M
C100,b@mail.com,2022-12-03,25,F
C100,unknown,2023/06/20,30,F
C100,b@mail.com,16/01/2023,30,F
C100,unknown,14/03/2022,,F
C_100,b@mail.com,30/08/2022,30,
C_100,a@mail.com,2023-04-06,,
C_100,a@mail.com,2022-05-15,25,
C100,unknown,2022/06/06,,F
C101,b@mail.com,2022/07/17,25,M
C101,unknown,2022/03/24,30,
C100,b@mail.com,2023/10/02,,F
C101,unknown,2022/05/21,,F
C101,a@mail.com,2023/01/02,30,
C_100,unknown,30/07/2023,30,M
C100,a@mail.com,2022/08/24,25,M
C_100,a@mail.com,25/11/2022,,
C_100,a@mail.com,2022-08-16,30,
C_100,unknown,08/02/2023,25,
C_100,unknown,2022/04/16,,
C100,a@mail.com,10/04/2022,30,
C_100,b@mail.com,03/01/2023,25,M
C_100,b@mail.com,06/03/2022,30,
C_100,b@mail.com,26/09/2023,30,M
C_100,unknown,2023-01-03,30,
C100,b@mail.com,2022-01-11,,F
C100,unknown,2023/09/01,,M
C_100,b@mail.com,2023/04/17,25,
C100,a@mail.com,2022-11-28,25,M
C100,unknown,11/08/2023,25,M
C101,a@mail.com,2022-06-09,30,F
C100,a@mail.com,2023/06/08,,
C_100,b@mail.com,02/04/2023,,
C101,unknown,2022/01/12,,
C101,b@mail.com,2023-04-14,,
C101,a@mail.com,15/08/2023,25,
C100,b@mail.com,2023/07/12,,
C101,b@mail.com,2022/02/05,25,M
C100,a@mail.com,2022/05/27,30,M
C101,b@mail.com,2022-12-19,30,M
C_100,a@mail.com,2023/12/02,30,M
C101,unknown,08/04/2022,,F
C100,unknown,2023/02/15,25,M
C100,unknown,2023-09-04,25,
C100,unknown,2022-11-06,25,
C101,b@mail.com,2023/07/24,30,
C100,a@mail.com,29/09/2022,25,M
C101,b@mail.com,2023/06/05,,F
C101,a@mail.com,2023/07/12,25,F
C100,b@mail.com,2023/09/30,30,M
C_100,unknown,2022/08/18,25,F
C101,b@mail.com,2022-11-24,,F
C_100,a@mail.com,2023-04-05,25,F
C101,b@mail.com,2023-08-04,,F
C101,unknown,2022/04/10,30,
C_100,a@mail.com,2022/01/25,30,F
C100,a@mail.com,29/11/2023,30,
C_100,unknown,2022-10-21,25,M
C_100,unknown,2022-07-14,25,F
C_100,unknown,14/10/2023,,
C100,a@mail.com,2023/09/05,25,
C_100,unknown,28/02/2023,30,F
C_100,a@mail.com,25/07/2023,,F
C101,unknown,06/09/2022,25,
C101,b@mail.com,2023-05-23,25,
C101,a@mail.com,11/02/2022,,M
C_100,a@mail.com,2022/08/16,30,F
C100,a@mail.com,2022-05-22,,M
C100,a@mail.com,06/01/2023,,
C_100,b@mail.com,2023/09/20,,F
C_100,b@mail.com,2022/02/25,30,M
C_100,b@mail.com,2023-04-30,,F
C_100,b@mail.com,2023/07/11,,M
C_100,unknown,2023/05/17,25,F
C100,unknown,2023/10/25,,
C101,unknown,2023-09-18,,M
C100,unknown,2022-02-14,30,M
C100,a@mail.com,2022/11/29,30,M
C100,b@mail.com,29/03/2023,,M
C_100,a@mail.com,13/03/2022,,M
C101,a@mail.com,14/06/2023,30,
C_100,unknown,2023/09/16,25,M
C_100,b@mail.com,2022-02-09,30,M
C_100,unknown,2023-04-25,30,
C101,b@mail.com,29/09/2022,25,
C100,a@mail.com,2022/11/23,,M
C101,b@mail.com,2023-11-01,30,
C100,unknown,07/09/2023,,M
C101,a@mail.com,2023-11-30,30,
C100,unknown,2022/09/01,30,F
C_100,a@mail.com,26/09/2023,25,
C_100,unknown,2022/04/03,,
C101,unknown,2023/08/19,25,M
C100,unknown,2023/07/27,25,M
C_100,a@mail.com,2023/01/27,30,M
C101,unknown,2023/07/25,25,M
C100,a@mail.com,2023-06-02,,M
C_100,a@mail.com,2023/08/28,30,F
C101,b@mail.com,04/03/2023,25,
C100,b@mail.com,2022/11/22,,
C_100,b@mail.com,2023-02-26,30,F
C101,unknown,21/11/2023,30,
C100,b@mail.com,2023/09/25,,M
C_100,b@mail.com,2022-07-09,30,M
C_100,unknown,2023-11-08,,
C100,a@mail.com,2022-12-27,30,
C100,unknown,16/06/2023,30,
C101,unknown,2023/06/07,,F
C100,unknown,2022-01-12,30,F
C_100,b@mail.com,2023/09/13,,M
C_100,b@mail.com,2023-10-20,30,F
C101,b@mail.com,2023-07-29,25,
C_100,b@mail.com,2022/02/09,,F
C100,b@mail.com,2023/08/04,,
C100,a@mail.com,2023-04-02,30,F
C100,b@mail.com,2023/04/26,,F
C_100,b@mail.com,2022/09/10,,
C101,b@mail.com,2022-12-23,30,
C100,b@mail.com,2022-01-09,30,F
C100,unknown,19/09/2023,25,M
C101,b@mail.com,2022/06/19,30,
C101,b@mail.com,21/10/2022,,M
C_100,b@mail.com,2023-11-09,30,F
C_100,a@mail.com,2022/05/01,25,M
C_100,b@mail.com,03/03/2023,25,M
C101,a@mail.com,2023-09-30,25,
C_100,b@mail.com,2023/01/05,30,F
C_100,b@mail.com,2022/07/26,,
C_100,b@mail.com,22/07/2022,,M
C101,b@mail.com,2023/01/17,30,F
C_100,a@mail.com,2022-03-26,25,F
C100,a@mail.com,2022-07-12,25,M
C100,b@mail.com,2023-09-11,25,M
C100,b@mail.com,11/04/2023,25,
C_100,a@mail.com,2023/09/30,,F
C_100,b@mail.com,01/12/2023,25,F
C101,unknown,15/11/2023,,F
C100,b@mail.com,2023/02/05,,
C100,b@mail.com,29/05/2022,,
C100,a@mail.com,20/07/2023,30,
C100,a@mail.com,2023-03-11,,
C101,a@mail.com,2023-05-12,30,M
C100,a@mail.com,2023-06-27,,
C100,b@mail.com,2023-03-11,,F
C100,b@mail.com,08/04/2022,,F
C_100,a@mail.com,14/05/2023,,
C101,a@mail.com,2023-06-07,,M
C101,a@mail.com,2022-10-05,25,M
C100,a@mail.com,18/10/2022,30,
C100,b@mail.com,2023/01/17,,
C100,b@mail.com,2023-05-13,,M
C_100,b@mail.com,2022-10-18,30,M
C_100,unknown,2023-07-05,,M
C100,unknown,2022-11-04,30,M
C100,unknown,28/11/2022,25,F
C100,a@mail.com,13/12/2022,,M
C_100,b@mail.com,2023-07-24,25,F
C101,a@mail.com,2022/04/30,25,
C100,b@mail.com,2023-01-16,25,M
C101,a@mail.com,2023-07-15,25,
C101,b@mail.com,2022-09-25,25,M
C100,unknown,2022/04/05,30,
C100,unknown,25/03/2022,30,
C_100,b@mail.com,2022-02-05,,F
C_100,b@mail.com,27/11/2023,25,M
C101,unknown,2022-06-08,30,F
C_100,b@mail.com,28/02/2023,25,
C100,b@mail.com,01/09/2023,,M
C101,b@mail.com,2023/06/18,,
C_100,a@mail.com,2022/01/06,,M
C101,b@mail.com,10/09/2023,,
C100,b@mail.com,2022/09/04,25,
C100,unknown,2022-08-08,,F
C_100,b@mail.com,21/02/2022,30,M
C_100,a@mail.com,2023-02-12,,M
C100,unknown,15/02/2022,,F
C100,b@mail.com,2023-04-15,25,M
C_100,unknown,2022-07-05,30,
C101,a@mail.com,26/10/2023,30,F
C100,unknown,2022-07-12,,F
C_100,unknown,2023/03/10,25,M
C_100,a@mail.com,16/04/2023,25,M
C101,a@mail.com,2023/04/05,25,
C101,unknown,2023-05-01,25,M
C101,unknown,29/08/2022,,F
C100,unknown,2023/09/25,30,M
C100,b@mail.com,2022/05/23,30,M
C101,a@mail.com,2023-02-07,25,M
C100,unknown,01/01/2022,30,
C100,b@mail.com,2022/05/30,,
C_100,a@mail.com,2022-08-14,25,M
C_100,a@mail.com,23/11/2022,,F
C_100,a@mail.com,2022/07/14,25,M
C_100,unknown,2023-03-07,25,M
C_100,a@mail.com,2023/11/27,25,
C100,b@mail.com,16/07/2022,25,
C_100,a@mail.com,2023-09-20,25,F
C_100,b@mail.com,26/01/2022,30,M
C101,unknown,2023-07-09,25,F
C100,unknown,2022-02-03,,
C101,b@mail.com,2022-08-09,25,F
C101,unknown,2023/03/03,25,M
C_100,b@mail.com,04/04/2022,30,
C100,unknown,2022/02/22,,
C101,a@mail.com,2022-12-11,25,F
C100,unknown,2023-07-15,,
C101,unknown,23/01/2023,30,F
C_100,b@mail.com,2023-05-28,25,F
C101,a@mail.com,2023-08-16,,M
C101,b@mail.com,05/07/2023,,
C_100,a@mail.com,2022-05-07,,F
C101,b@mail.com,2023/08/07,25,
C101,b@mail.com,2022/08/19,25,F
C101,b@mail.com,2022-10-06,,F
C_100,unknown,2023-04-03,30,M
C101,a@mail.com,2023/10/13,30,
C100,a@mail.com,2023-02-01,25,F
C100,a@mail.com,2023/04/16,25,
C_100,a@mail.com,2023/06/28,,
C101,a@mail.com,2022/01/11,25,M
C_100,a@mail.com,2022-10-22,25,F
C100,a@mail.com,2023-11-27,25,
C100,a@mail.com,2022-10-24,25,M
C100,a@mail.com,2022/07/29,,
C_100,b@mail.com,2023/04/14,30,
C100,b@mail.com,14/05/2023,30,
C100,a@mail.com,2023/07/24,,F
C_100,a@mail.com,2023-11-15,,M
C100,b@mail.com,22/06/2022,,
C101,b@mail.com,2023-03-28,,F
C101,unknown,2023/03/23,,
C100,a@mail.com,2022-09-09,25,F
C100,unknown,2023-06-26,25,M
C100,b@mail.com,05/03/2022,25,M
C_100,b@mail.com,08/08/2023,25,
C_100,a@mail.com,19/07/2023,25,
C100,a@mail.com,08/07/2022,30,M
C_100,b@mail.com,2023-10-25,,F
C101,b@mail.com,2023/01/22,,M
C100,a@mail.com,2023/05/14,25,F
C100,b@mail.com,2023-10-07,30,M
C100,b@mail.com,2022-03-17,25,
C101,a@mail.com,2022-08-10,30,F
C101,unknown,2023/07/04,25,
C_100,a@mail.com,06/05/2023,30,M
C100,a@mail.com,2023-02-06,25,M
C101,b@mail.com,2023/02/03,25,F
C101,a@mail.com,2022-08-26,25,F
C_100,unknown,2022-01-08,30,F
C_100,a@mail.com,2023/07/18,25,F
C101,unknown,2022-09-16,,F
C101,b@mail.com,30/08/2023,25,F
C_100,b@mail.com,2023/02/18,,M
C_100,unknown,2023-08-17,25,F
C_100,b@mail.com,19/09/2022,,M
C_100,b@mail.com,12/07/2023,30,F
C_100,unknown,2022-09-01,25,F
C_100,unknown,2022/01/24,,M
C_100,a@mail.com,2022-09-18,30,F
C101,b@mail.com,2023/11/05,30,
C100,a@mail.com,2022/01/08,,
C101,a@mail.com,2023/11/12,25,F
C100,b@mail.com,2022-01-08,,F
C_100,b@mail.com,30/01/2023,,F
C101,b@mail.com,22/01/2023,30,F
C101,a@mail.com,2022-06-29,25,
C100,unknown,07/05/2022,30,F
C100,unknown,2022-01-01,30,
C101,b@mail.com,2022-10-19,25,M
C101,unknown,30/06/2023,,M
C100,b@mail.com,2022-09-04,30,M
C100,a@mail.com,24/09/2023,30,
C_100,a@mail.com,07/10/2023,30,
C100,unknown,2023-05-12,25,M
C_100,unknown,2023/07/22,,
C101,b@mail.com,04/02/2023,30,
C_100,a@mail.com,21/02/2022,,
C100,a@mail.com,2022/03/28,30,M
C_100,b@mail.com,2023-10-10,30,
C101,a@mail.com,2022-07-19,,M
C100,b@mail.com,2022/07/05,25,F
C101,unknown,05/05/2022,,
C101,b@mail.com,2023-08-17,30,F
C101,a@mail.com,2023/10/02,,M
C100,b@mail.com,2022/07/17,30,F
C101,b@mail.com,2023/09/18,25,M
C101,unknown,2022-05-19,30,
C_100,b@mail.com,2023-06-20,30,
C_100,unknown,13/04/2022,25,M
C_100,unknown,22/12/2022,30,M
C100,a@mail.com,02/01/2022,,
C101,a@mail.com,2022/03/11,25,
C100,a@mail.com,2022/03/09,30,F
C100,unknown,08/03/2022,,M
C_100,unknown,05/05/2023,30,M
C100,unknown,26/02/2022,30,
C101,a@mail.com,2023/04/27,,M
C101,unknown,30/01/2022,,
C101,unknown,2023/10/23,30,M
C100,unknown,2022/02/11,,F
C101,b@mail.com,2023/02/22,25,
C_100,unknown,2022/03/17,,M
C101,unknown,2023/06/26,,F
C100,a@mail.com,04/08/2022,25,F
C100,unknown,2022/12/06,,
C100,a@mail.com,18/05/2023,,F
C101,b@mail.com,17/08/2022,30,F
C100,unknown,2022-08-11,,M
C100,b@mail.com,2023/08/13,25,
C_100,unknown,2023/08/31,,F
C101,b@mail.com,2022/06/14,,
C101,unknown,2022/10/13,30,F
C100,b@mail.com,20/03/2022,30,F
C_100,unknown,2023-09-03,25,M
C_100,b@mail.com,30/05/2023,,M
C_100,a@mail.com,28/07/2022,25,F
C101,b@mail.com,2022/04/18,,
C_100,unknown,2022-01-07,25,F
C100,a@mail.com,2023-01-27,,F
C_100,unknown,2023/10/09,30,M
C101,a@mail.com,2022-08-25,,M
C100,unknown,02/06/2023,30,F
C_100,b@mail.com,2022/09/03,25,
C100,b@mail.com,2023/05/20,25,M
C_100,a@mail.com,2023/02/26,30,M
C_100,a@mail.com,2023-02-19,,
C101,a@mail.com,2023/04/14,30,
C_100,b@mail.com,2022-01-11,,M
C101,unknown,2022-10-25,,
C100,b@mail.com,2022-04-29,,M
C100,a@mail.com,2022/08/29,,
C100,a@mail.com,2022/04/30,,F
C101,b@mail.com,13/04/2022,25,M
C_100,a@mail.com,12/07/2023,,F
C100,a@mail.com,2022/06/12,,F
C_100,b@mail.com,2023-09-13,30,F
C100,a@mail.com,2023/06/29,,
C_100,a@mail.com,2022/09/30,25,
C101,b@mail.com,07/03/2022,25,F
C101,b@mail.com,2022-04-09,25,F
C_100,unknown,2023/02/22,30,M
C101,unknown,2022-11-02,30,
C101,a@mail.com,2023-10-31,,M
C100,unknown,2022-06-06,25,
C100,a@mail.com,2022-04-23,,F
C100,unknown,2022/03/08,,
C101,unknown,2023-05-25,,
C_100,unknown,22/05/2022,25,M
C100,a@mail.com,13/06/2022,30,M
C100,b@mail.com,09/04/2023,30,
C100,unknown,2022-03-27,,F
C101,b@mail.com,2022-12-18,,F
C_100,unknown,2023-12-02,,
C_100,b@mail.com,2023/08/16,25,M
C101,a@mail.com,12/09/2022,25,F
C100,unknown,2023-09-23,,M
C101,a@mail.com,2023/04/27,25,F
C101,a@mail.com,14/11/2023,30,
C_100,a@mail.com,2023/07/27,30,
C100,unknown,2023-07-06,25,F
C100,a@mail.com,28/11/2023,,F
C101,b@mail.com,2022-04-14,25,M
C_100,b@mail.com,2022/02/02,25,
C_100,unknown,11/10/2023,,
C_100,a@mail.com,2023-04-05,,
C_100,unknown,2023/05/09,25,F
C100,b@mail.com,2022-12-08,30,F
C_100,a@mail.com,2023-09-24,,
C100,unknown,2022/09/02,,M
C101,unknown,20/02/2023,30,F
C100,b@mail.com,2023-04-01,,
C100,b@mail.com,26/07/2022,,F
C101,unknown,2022-06-01,,
C101,unknown,2023-08-28,,M
C100,b@mail.com,08/08/2022,30,M
C_100,b@mail.com,2022/05/15,,
C100,unknown,2022-07-26,25,M
C_100,b@mail.com,2023/05/11,30,M
C100,unknown,2023-09-25,25,
C100,b@mail.com,18/10/2022,25,F
C_100,b@mail.com,2023-10-13,25,F
C_100,a@mail.com,08/06/2022,25,
C_100,b@mail.com,2023-05-18,,
C101,a@mail.com,17/02/2023,,F
C101,b@mail.com,2023-10-31,30,M
C_100,b@mail.com,2022/10/29,30,
C100,a@mail.com,13/03/2022,30,
C100,a@mail.com,22/01/2022,25,
C_100,a@mail.com,2023-01-26,30,M
C_100,b@mail.com,2022-06-26,,M
C_100,b@mail.com,2022/11/04,30,M
C101,a@mail.com,2023/04/20,30,
C_100,unknown,26/11/2022,25,F
C100,unknown,25/03/2022,,
C100,unknown,2023/05/14,30,
C101,a@mail.com,16/08/2022,30,
C101,a@mail.com,2022-11-02,,
C100,b@mail.com,2023-07-17,,M
C100,a@mail.com,2022/12/13,30,F
C100,b@mail.com,2022/10/06,,M
C100,a@mail.com,2023-09-07,25,M
C100,a@mail.com,2023-10-08,25,M
C_100,a@mail.com,04/08/2022,,M
C_100,a@mail.com,2023/04/28,30,M
C100,a@mail.com,2023/07/14,,F
C_100,unknown,19/05/2023,25,F
C100,unknown,2022/03/17,25,
C100,b@mail.com,10/05/2022,,M
C_100,unknown,2022/08/20,25,M
C101,unknown,2023-11-05,,M
C_100,a@mail.com,2023-07-08,30,M
C101,a@mail.com,2022-05-19,30,M
C100,b@mail.com,2023/08/26,30,M
C_100,b@mail.com,2023-04-04,,F
C100,b@mail.com,2022/02/13,30,F
C101,a@mail.com,06/02/2023,25,F
C101,a@mail.com,23/11/2022,,M
C101,b@mail.com,30/12/2022,,F
C100,b@mail.com,2023/04/30,,M
C100,a@mail.com,22/04/2022,25,M
C100,unknown,2022/01/13,25,M
C100,unknown,2022/10/12,,F
C101,unknown,26/01/2022,,
C101,unknown,2023/07/11,30,F
C100,unknown,2023/11/26,,
C101,b@mail.com,15/07/2023,,F
C100,unknown,2023/09/15,,M
C_100,unknown,17/10/2022,,F
C_100,unknown,11/07/2022,25,M
C_100,unknown,2022-04-11,30,F
C_100,b@mail.com,2022/10/25,25,F
C_100,b@mail.com,2022-12-27,25,F
C101,b@mail.com,13/08/2022,25,F
C100,a@mail.com,17/08/2022,,F
C101,unknown,2022-06-19,30,M
C101,unknown,2022/01/02,,
C_100,b@mail.com,08/12/2022,30,F
C101,b@mail.com,2023-10-20,30,F
C100,unknown,2022/02/14,30,F
C100,b@mail.com,12/10/2022,30,F
C_100,b@mail.com,2023/11/17,25,F
C100,unknown,23/08/2023,30,
C_100,a@mail.com,06/10/2023,,
C100,b@mail.com,2022/04/11,,F
C101,unknown,2023-05-31,30,F
C_100,a@mail.com,2022-02-01,30,M
C100,unknown,2022/07/08,25,F
C_100,a@mail.com,2023-09-30,,M
C_100,a@mail.com,18/02/2022,30,F
C_100,unknown,2022/04/16,,
C101,b@mail.com,2023/04/07,30,F
C100,unknown,12/06/2023,30,
C101,a@mail.com,2022-11-08,,M
C100,b@mail.com,2023-04-13,25,M
C_100,b@mail.com,2022-08-18,,
C_100,a@mail.com,2023/05/22,25,
C_100,unknown,01/08/2023,25,M
C100,b@mail.com,07/08/2022,,
C100,a@mail.com,2023/11/04,30,M
C101,a@mail.com,2022-01-11,30,
C100,a@mail.com,2022/02/16,25,
C_100,unknown,2023/09/15,,
C101,a@mail.com,13/01/2023,,M
C100,a@mail.com,14/06/2022,25,F
C100,unknown,21/01/2023,25,M
C101,unknown,2022/02/04,25,
C101,unknown,2023-05-05,30,
C_100,a@mail.com,28/08/2022,30,
C_100,unknown,19/11/2023,25,M
C100,b@mail.com,2023/08/15,,
C_100,b@mail.com,2023-11-16,,F
C101,a@mail.com,2022-12-08,,
C100,unknown,2023/07/26,30,M
C101,b@mail.com,21/08/2022,30,M
C101,b@mail.com,2022-06-07,25,M
C101,unknown,2023/07/20,25,F
C_100,unknown,2022/06/06,30,M
C101,b@mail.com,2022-04-26,,
C101,b@mail.com,2023-11-14,25,M
C101,b@mail.com,2022-03-27,,
C101,a@mail.com,2022-09-24,30,
C100,unknown,2023-03-26,25,
C_100,a@mail.com,2022-10-26,25,M
C_100,a@mail.com,05/08/2022,30,F
C_100,a@mail.com,2022-12-22,,F
C100,b@mail.com,2022-09-08,25,M
C100,a@mail.com,2022/11/10,30,M
C101,a@mail.com,24/02/2022,,F
C101,a@mail.com,2023/01/11,,
C_100,b@mail.com,08/11/2023,,M
C100,a@mail.com,2023/10/07,30,
C_100,b@mail.com,2023/05/04,30,
C100,a@mail.com,10/01/2023,30,F
C100,a@mail.com,02/01/2023,25,
C101,b@mail.com,2022-01-03,30,
C101,unknown,2022/10/27,25,F
C_100,b@mail.com,2023/09/23,25,F
C100,a@mail.com,2023/10/31,25,
C_100,a@mail.com,2023/04/15,25,F
C100,unknown,2023-02-19,25,
C100,unknown,24/02/2022,25,M
C_100,unknown,13/12/2022,25,
C100,unknown,2022/11/07,30,M
C100,a@mail.com,2022-02-12,30,M
C101,a@mail.com,2022-06-05,,M
C_100,b@mail.com,09/05/2022,30,F
C_100,b@mail.com,18/11/2023,25,M
C_100,unknown,15/07/2023,25,M
C_100,a@mail.com,16/10/2022,,F
C101,unknown,2022-12-14,30,F
C100,unknown,07/05/2022,,F
C100,b@mail.com,2023/07/07,,
C_100,a@mail.com,2023/05/01,,
C101,b@mail.com,2023-11-05,25,M
C_100,unknown,03/05/2022,25,F
C100,a@mail.com,03/06/2022,30,M
C101,unknown,17/05/2023,,M
C100,b@mail.com,16/04/2023,30,F
C101,unknown,15/01/2023,30,
C100,a@mail.com,24/09/2023,30,
C_100,b@mail.com,2022/06/07,,
C_100,b@mail.com,2022-07-09,25,F
C100,b@mail.com,2022-05-28,30,M
C_100,b@mail.com,2022-10-24,30,F
C100,b@mail.com,2022-04-12,25,F
C101,a@mail.com,2022-05-14,25,
C101,a@mail.com,2022-01-27,25,F
C100,a@mail.com,2022-04-02,,F
C100,unknown,2022/07/28,25,M
C_100,unknown,12/03/2023,30,
C_100,a@mail.com,15/12/2022,25,M
C_100,b@mail.com,12/04/2023,25,
C_100,b@mail.com,23/09/2023,25,
C_100,unknown,08/08/2022,25,M
C101,unknown,2022/10/15,,
C101,a@mail.com,2022/03/18,30,F
C_100,unknown,11/09/2023,30,M
C100,unknown,16/11/2022,,M
C_100,unknown,2023/06/01,30,F
C_100,a@mail.com,2023-02-01,25,F
C_100,b@mail.com,2023-03-31,,M
C_100,unknown,09/04/2022,25,M
C101,b@mail.com,2023/08/17,25,
C_100,unknown,2023-10-21,30,
C101,b@mail.com,08/06/2022,25,F
C_100,unknown,26/01/2023,25,F
C_100,a@mail.com,2022/09/07,,F
C_100,b@mail.com,2023-06-04,30,M
C101,unknown,22/05/2022,30,M
C101,unknown,2022-10-10,25,
C101,a@mail.com,01/02/2023,30,M
C101,b@mail.com,2022-08-28,25,
C101,a@mail.com,2023-09-03,30,M
C101,b@mail.com,15/07/2023,25,M
C_100,b@mail.com,2022-11-21,,F
C100,unknown,2022/10/18,,M
C_100,b@mail.com,21/02/2023,25,M
C_100,a@mail.com,2023-11-24,25,F
C101,unknown,2022/01/13,25,F
C_100,b@mail.com,2022/12/29,25,M
C100,unknown,20/11/2022,25,F
C_100,b@mail.com,2023/05/08,30,
C101,unknown,06/02/2022,,M
C101,a@mail.com,2022/10/15,30,M
C_100,unknown,2022-12-24,30,F
C100,a@mail.com,2023/11/13,30,
C100,b@mail.com,23/11/2023,25,
C100,unknown,2022/06/26,30,M
C100,unknown,03/03/2023,25,
C101,a@mail.com,29/10/2023,25,F
C_100,a@mail.com,30/07/2023,,F
C100,b@mail.com,2022/02/25,,F
C100,a@mail.com,2022/12/26,,F
C_100,unknown,04/09/2023,25,
C100,a@mail.com,2023-03-21,30,F
C_100,unknown,17/09/2023,25,M
C100,unknown,18/11/2022,,
C100,a@mail.com,2022/05/20,25,F
C100,a@mail.com,30/04/2023,30,
C101,b@mail.com,2023-11-19,30,
C100,a@mail.com,2022-11-18,,
C101,unknown,2023-05-30,,F
C101,a@mail.com,2023-09-02,25,M
C101,unknown,2023/04/18,30,M
C100,unknown,2023/09/16,,F
C_100,unknown,10/11/2023,25,
C_100,unknown,2022/09/03,,M
C101,unknown,2023/05/02,25,M
C100,b@mail.com,2023/09/11,30,F
C100,b@mail.com,2022-04-11,30,M
C100,b@mail.com,2023-10-20,25,M
C100,unknown,12/02/2022,25,
C_100,b@mail.com,2023/10/11,,
C_100,a@mail.com,2022-01-03,30,F
C101,unknown,2023-04-16,,M
C101,a@mail.com,2022/03/05,,
C100,unknown,15/01/2022,30,M
C_100,a@mail.com,19/01/2022,,M
C_100,unknown,22/03/2022,25,M
C_100,b@mail.com,09/10/2023,30,F
C_100,unknown,2023-01-25,,F
C100,unknown,2023/08/18,,
C_100,b@mail.com,2022/02/20,,M
C_100,unknown,12/05/2022,30,F
C100,b@mail.com,16/05/2023,30,
C100,b@mail.com,2023-08-18,30,M
C_100,b@mail.com,2022/01/04,30,F
C101,unknown,2022-07-22,25,
C101,unknown,02/05/2022,25,M
C101,a@mail.com,02/08/2023,25,M
C101,a@mail.com,2023/04/29,25,F
C101,unknown,29/01/2023,30,
C100,unknown,2022/12/16,30,
C101,b@mail.com,2023/07/05,,F
C_100,unknown,2023-09-26,25,M
C_100,unknown,2023-11-30,30,F
C100,b@mail.com,2023/01/09,,M
C100,unknown,25/09/2023,30,F
C100,unknown,2023-01-24,,F
C101,unknown,16/02/2023,,
C100,b@mail.com,21/11/2023,25,M
C_100,a@mail.com,2022/01/05,,F
C101,b@mail.com,2022-10-07,30,
C100,unknown,2023-01-18,,F
C_100,b@mail.com,2023-04-07,,
C100,a@mail.com,2022/06/16,,M
C101,a@mail.com,02/05/2023,,F
C_100,a@mail.com,17/02/2023,30,M
C100,b@mail.com,16/02/2022,25,
C101,b@mail.com,12/06/2022,,
C101,b@mail.com,18/06/2023,25,M
C100,a@mail.com,25/02/2022,30,
C100,a@mail.com,2022-10-24,25,
C101,a@mail.com,2023-03-31,30,M
C100,b@mail.com,2023-09-14,30,M
C_100,unknown,2023/08/25,,M
C_100,a@mail.com,2023/07/14,,F
C101,unknown,05/08/2023,25,F
C101,a@mail.com,07/10/2023,,M
C_100,a@mail.com,2023-11-05,25,M
C101,a@mail.com,2023-06-01,25,
C101,a@mail.com,2022/12/15,30,F
C101,unknown,2023/08/25,25,
C100,b@mail.com,19/11/2022,30,M
C_100,a@mail.com,2022-12-26,25,F
C101,b@mail.com,2023/06/22,25,F
C_100,a@mail.com,2022-05-08,30,
C101,b@mail.com,22/10/2022,30,
C101,b@mail.com,2022-12-11,25,M
C_100,a@mail.com,2022/02/17,30,
C100,a@mail.com,2022-02-25,25,
C101,unknown,2023/11/24,,M
